time,value_temp,value_hum,value_acid,value_PV,label
2023-05-04 18:40:00+00:00,12.5,61.0,7.1,2.8,0
2023-05-04 18:50:00+00:00,12.4,62.0,7.1,1.9,0
2023-05-04 19:00:00+00:00,12.3,61.0,7.1,1.1,0
2023-05-04 19:10:00+00:00,12.3,64.0,7.1,0.8,0
2023-05-04 19:20:00+00:00,12.1,67.0,7.1,0.7,0
2023-05-04 19:30:00+00:00,12.1,61.0,7.1,0.7,0
2023-05-04 19:40:00+00:00,12.0,60.0,7.1,0.6,0
2023-05-04 19:50:00+00:00,12.0,60.0,7.1,0.6,0
2023-05-04 20:00:00+00:00,11.9,60.0,7.1,0.6,0
2023-05-04 20:10:00+00:00,11.8,69.0,7.1,0.6,0
2023-05-04 20:20:00+00:00,11.8,68.0,7.1,0.6,0
2023-05-04 20:30:00+00:00,11.7,61.0,7.1,0.6,0
2023-05-04 20:40:00+00:00,11.6,62.0,7.1,0.6,0
2023-05-04 20:50:00+00:00,11.6,60.0,7.1,0.6,0
2023-05-04 21:00:00+00:00,11.5,59.0,7.1,0.6,0
2023-05-04 21:10:00+00:00,11.5,60.0,7.1,0.6,0
2023-05-04 21:20:00+00:00,11.5,59.0,7.1,0.6,0
2023-05-04 21:30:00+00:00,11.4,60.0,7.1,0.7,0
2023-05-04 21:40:00+00:00,11.3,59.0,7.1,0.5,0
2023-05-04 21:50:00+00:00,11.3,59.0,7.1,0.6,0
2023-05-04 22:00:00+00:00,11.2,58.0,7.1,0.5,0
2023-05-04 22:10:00+00:00,11.1,58.0,7.1,0.6,0
2023-05-04 22:20:00+00:00,11.1,64.0,7.1,0.6,0
2023-05-04 22:30:00+00:00,11.1,62.0,7.1,0.5,0
2023-05-04 22:40:00+00:00,11.0,64.0,7.1,0.6,0
2023-05-04 22:50:00+00:00,11.0,57.0,7.1,0.6,0
2023-05-04 23:00:00+00:00,10.9,55.0,7.1,0.5,0
2023-05-04 23:10:00+00:00,10.9,54.0,7.1,0.6,0
2023-05-04 23:20:00+00:00,10.8,54.0,7.1,0.6,0
2023-05-04 23:30:00+00:00,10.8,54.0,7.1,0.6,0
2023-05-04 23:40:00+00:00,10.7,54.0,7.1,0.6,0
2023-05-04 23:50:00+00:00,10.7,57.0,7.1,0.6,0
2023-05-05 00:00:00+00:00,10.6,56.0,7.1,0.7,0
2023-05-05 00:10:00+00:00,10.6,57.0,7.1,0.6,0
2023-05-05 00:20:00+00:00,10.6,58.0,7.1,0.6,0
2023-05-05 00:30:00+00:00,10.5,58.0,7.1,0.6,0
2023-05-05 00:40:00+00:00,10.5,59.0,7.1,0.6,0
2023-05-05 00:50:00+00:00,10.5,58.0,7.1,0.6,0
2023-05-05 01:00:00+00:00,10.4,57.0,7.1,0.7,0
2023-05-05 01:10:00+00:00,10.3,57.0,7.1,0.6,0
2023-05-05 01:20:00+00:00,10.3,57.0,7.2,0.7,0
2023-05-05 01:30:00+00:00,10.3,58.0,7.1,0.6,0
2023-05-05 01:40:00+00:00,10.3,54.0,7.1,0.7,0
2023-05-05 01:50:00+00:00,10.2,60.0,7.2,0.6,0
2023-05-05 02:00:00+00:00,10.1,61.0,7.2,0.7,0
2023-05-05 02:10:00+00:00,10.1,58.0,7.1,0.8,0
2023-05-05 02:20:00+00:00,10.1,58.0,7.1,1.0,0
2023-05-05 02:30:00+00:00,10.0,58.0,7.1,1.7,0
2023-05-05 02:40:00+00:00,10.0,60.0,7.1,2.6,0
2023-05-05 02:50:00+00:00,10.0,61.0,7.2,3.4,0
2023-05-05 03:00:00+00:00,10.0,60.0,7.2,3.5,0
2023-05-05 03:10:00+00:00,9.9,60.0,7.2,4.0,0
